UID,Top_1_JID,Top_1_Raiting,Top_10_Recomendations
2321,89,2.231490327809427,"[89, 78, 95, 91, 94, 93, 72, 73, 86, 35]"
7104,27,3.143472873376011,"[27, 77, 48, 69, 73, 50, 99, 100, 79, 63]"
19007,22,0.6172900592880046,"[22, 89, 23, 42, 1, 29, 93, 84, 40, 96]"
13195,98,5.15467079778613,"[98, 56, 5, 42, 78, 100, 20, 96, 68, 2]"
14250,90,3.8039243243447203,"[90, 19, 84, 86, 68, 89, 27, 11, 88, 93]"
1148,50,3.713756650253441,"[50, 36, 1, 29, 28, 25, 76, 22, 34, 15]"
17603,76,4.3976277713005265,"[76, 42, 32, 14, 22, 87, 66, 39, 91, 82]"
11823,12,8.07433293031539,"[12, 81, 72, 52, 87, 88, 23, 67, 2, 73]"
24507,62,5.393233995657324,"[62, 94, 96, 38, 47, 49, 6, 28, 9, 66]"
20489,35,1.0075239631726634,"[35, 89, 83, 49, 72, 76, 98, 93, 91, 42]"
13976,34,8.467136711615073,"[34, 70, 21, 25, 31, 81, 80, 72, 100, 3]"
7153,14,3.631575898974526,"[14, 12, 36, 66, 32, 72, 2, 47, 11, 45]"
10582,70,8.223427371759696,"[70, 1, 40, 97, 39, 21, 24, 72, 93, 69]"
19881,53,2.908640680901387,"[53, 83, 76, 72, 62, 93, 12, 99, 85, 45]"
17647,27,2.242019695090688,"[27, 53, 50, 72, 76, 87, 93, 61, 81, 88]"
12250,5,3.235133334453791,"[5, 11, 51, 52, 73, 39, 77, 4, 27, 61]"
18519,34,4.602119423711095,"[34, 46, 65, 51, 100, 3, 55, 27, 80, 1]"
17335,49,5.257207923457294,"[49, 89, 72, 42, 66, 93, 83, 76, 48, 28]"
5000,50,5.940106150845516,"[50, 53, 32, 22, 89, 69, 12, 72, 31, 81]"
23481,98,1.0758206415079168,"[98, 83, 89, 72, 93, 91, 97, 76, 81, 26]"
8599,22,2.251557091991411,"[22, 55, 42, 5, 40, 85, 47, 88, 98, 91]"
1599,55,1.5241792638225085,"[55, 54, 72, 32, 81, 90, 69, 23, 8, 99]"
6424,89,6.62312792468068,"[89, 53, 93, 72, 12, 76, 81, 78, 77, 97]"
8532,89,2.2859821411822265,"[89, 10, 93, 42, 69, 66, 38, 48, 97, 51]"
12357,86,3.3844390639965023,"[86, 84, 47, 50, 54, 27, 40, 61, 71, 3]"
3241,89,2.9234692340603963,"[89, 49, 53, 72, 62, 21, 83, 93, 100, 66]"
19513,81,3.21724069411471,"[81, 14, 93, 72, 1, 34, 39, 38, 96, 87]"
16329,57,-0.4616641602065523,"[57, 5, 7, 60, 37, 71, 45, 72, 69, 61]"
14328,50,8.35663462289639,"[50, 53, 12, 54, 66, 36, 26, 34, 65, 100]"
4598,81,3.3684857580358814,"[81, 65, 72, 79, 83, 27, 76, 80, 87, 73]"
13973,50,3.853753561202864,"[50, 15, 35, 1, 27, 13, 18, 66, 100, 81]"
3376,76,9.5801413558845,"[76, 89, 14, 85, 88, 28, 91, 78, 62, 32]"
11301,26,6.847356739904924,"[26, 100, 50, 89, 72, 62, 52, 83, 93, 85]"
21391,36,-0.23676923087259283,"[36, 100, 5, 17, 64, 32, 60, 10, 3, 1]"
10603,100,5.571836403427803,"[100, 85, 81, 80, 57, 35, 1, 91, 83, 42]"
24099,55,1.9418170420547685,"[55, 76, 62, 73, 78, 85, 32, 54, 35, 36]"
1066,22,7.482152919342356,"[22, 38, 62, 64, 53, 70, 47, 2, 8, 81]"
17983,95,-0.003438505889467147,"[95, 29, 81, 94, 91, 86, 72, 16, 27, 87]"
9913,89,7.490924276152185,"[89, 93, 54, 21, 50, 35, 61, 63, 17, 43]"
17250,89,5.05034240615174,"[89, 86, 90, 94, 60, 68, 82, 10, 23, 95]"
4367,27,3.397291819573357,"[27, 89, 72, 78, 83, 93, 53, 77, 91, 76]"
1891,72,1.4410510576072475,"[72, 42, 89, 79, 50, 61, 52, 17, 69, 45]"
9855,83,-0.021084480061254296,"[83, 72, 73, 80, 76, 78, 61, 75, 7, 14]"
8377,87,6.327867572627937,"[87, 83, 94, 99, 93, 85, 90, 97, 88, 75]"
24664,29,8.256885827677833,"[29, 56, 68, 42, 89, 18, 10, 47, 55, 87]"
23149,66,6.749019164923757,"[66, 56, 93, 53, 21, 32, 61, 2, 73, 39]"
6006,29,1.687926515611125,"[29, 15, 18, 3, 72, 89, 83, 87, 93, 86]"
13659,52,4.878466351815817,"[52, 34, 51, 45, 48, 29, 42, 49, 72, 55]"
1029,32,3.9652625738577116,"[32, 89, 72, 80, 76, 93, 88, 6, 1, 91]"
9383,79,5.0653344150483175,"[79, 83, 34, 31, 72, 61, 42, 89, 69, 36]"
6539,22,4.757489629586531,"[22, 38, 62, 44, 11, 50, 34, 57, 53, 32]"
15677,62,4.013584034914276,"[62, 89, 48, 69, 93, 88, 28, 96, 63, 72]"
19955,35,2.368897460789263,"[35, 62, 81, 55, 7, 68, 14, 91, 20, 72]"
14034,73,4.757553962091511,"[73, 80, 72, 78, 76, 93, 89, 77, 85, 61]"
1275,91,1.873867584562343,"[91, 36, 29, 62, 89, 94, 93, 88, 97, 96]"
11586,100,8.077738429401704,"[100, 83, 12, 72, 65, 76, 80, 73, 81, 77]"
1294,89,4.938422317404587,"[89, 90, 84, 77, 96, 82, 97, 86, 94, 93]"
10414,89,3.441232773479642,"[89, 50, 93, 90, 88, 91, 72, 29, 60, 97]"
24372,21,6.793692205397276,"[21, 49, 68, 72, 83, 32, 56, 80, 89, 12]"
4305,89,0.43401425896034684,"[89, 53, 72, 91, 1, 95, 93, 81, 96, 97]"
193,68,5.742639568903899,"[68, 54, 72, 28, 11, 76, 12, 95, 56, 81]"
10916,29,6.522005231546225,"[29, 50, 14, 89, 72, 61, 26, 83, 81, 78]"
14979,12,6.842570875972921,"[12, 38, 89, 34, 81, 35, 48, 70, 25, 100]"
3163,50,6.7370241723553,"[50, 21, 42, 27, 14, 52, 54, 12, 62, 3]"
17991,26,8.449191454240317,"[26, 100, 49, 81, 46, 83, 35, 6, 56, 72]"
1046,21,6.982126497021071,"[21, 35, 31, 27, 53, 83, 100, 81, 5, 12]"
11399,22,8.259135996935198,"[22, 100, 23, 10, 30, 59, 41, 12, 89, 51]"
22218,62,4.50643149744732,"[62, 48, 89, 27, 63, 66, 35, 93, 1, 38]"
23744,32,0.24528213955807066,"[32, 89, 69, 72, 83, 35, 65, 42, 93, 56]"
23523,22,8.190552973530522,"[22, 38, 50, 62, 31, 10, 59, 85, 100, 83]"
1538,63,6.082595319631409,"[63, 32, 45, 2, 90, 61, 83, 65, 1, 72]"
1307,29,2.709134275022256,"[29, 50, 89, 47, 72, 14, 93, 48, 69, 91]"
14640,42,1.3907430821147364,"[42, 19, 77, 28, 47, 80, 8, 85, 99, 70]"
5602,72,5.720490599707854,"[72, 76, 87, 95, 82, 53, 75, 66, 69, 1]"
3907,32,3.695006093269746,"[32, 50, 27, 62, 68, 72, 89, 66, 31, 14]"
15853,31,6.866224311895678,"[31, 36, 69, 49, 54, 100, 89, 56, 93, 40]"
9082,32,2.5959097769440644,"[32, 54, 49, 83, 89, 68, 72, 91, 93, 81]"
414,27,4.572242986354947,"[27, 89, 72, 32, 50, 78, 86, 49, 68, 80]"
2117,94,3.4412428248617832,"[94, 87, 38, 96, 91, 86, 93, 92, 98, 27]"
15804,42,1.6738714330645388,"[42, 49, 65, 89, 93, 68, 62, 28, 63, 90]"
9715,38,7.861170587641045,"[38, 23, 45, 89, 46, 72, 37, 88, 64, 85]"
24773,10,-0.08889334867799048,"[10, 45, 86, 98, 23, 42, 38, 46, 37, 52]"
5228,89,5.020228233383792,"[89, 93, 76, 56, 40, 66, 62, 68, 90, 20]"
14370,100,10.0,"[100, 49, 39, 31, 76, 12, 26, 35, 63, 66]"
24318,89,8.72158660411346,"[89, 76, 93, 35, 69, 80, 77, 91, 96, 26]"
14877,73,8.304694379992005,"[73, 76, 80, 84, 91, 82, 75, 62, 54, 51]"
4308,31,1.0233791501985654,"[31, 12, 3, 2, 70, 61, 33, 93, 43, 49]"
20598,10,1.0740858582885893,"[10, 50, 29, 55, 38, 35, 1, 32, 22, 11]"
20344,89,3.1922617721347044,"[89, 62, 65, 73, 6, 11, 45, 85, 99, 3]"
10767,89,3.043330525588885,"[89, 97, 68, 91, 96, 94, 82, 93, 48, 86]"
1379,27,7.458960906325122,"[27, 31, 61, 36, 6, 53, 65, 38, 73, 51]"
11231,68,6.00267486741618,"[68, 89, 49, 50, 56, 93, 72, 27, 12, 88]"
17238,29,3.2844065695487545,"[29, 89, 69, 72, 83, 1, 81, 91, 93, 88]"
24651,81,1.116769218177094,"[81, 72, 83, 32, 14, 65, 89, 31, 100, 88]"
23638,72,9.189683686128866,"[72, 94, 79, 34, 12, 69, 65, 49, 39, 42]"
24109,54,4.918444945381644,"[54, 32, 27, 10, 93, 28, 6, 45, 43, 5]"
18837,88,2.1174703934048242,"[88, 89, 93, 68, 94, 97, 38, 86, 96, 76]"
3551,89,5.538893534747844,"[89, 68, 35, 72, 29, 66, 36, 76, 83, 93]"
15057,89,7.872069043281167,"[89, 78, 27, 54, 40, 79, 84, 96, 11, 5]"
12739,42,5.371516150708519,"[42, 53, 89, 66, 72, 31, 56, 11, 93, 12]"
9308,89,1.3317418663941658,"[89, 72, 83, 91, 76, 87, 93, 10, 27, 81]"
17783,49,3.225495480036507,"[49, 32, 63, 53, 71, 61, 72, 46, 19, 64]"
10301,81,7.759538482657343,"[81, 100, 53, 42, 12, 56, 51, 32, 52, 2]"
10247,61,6.995915093091623,"[61, 32, 31, 69, 49, 42, 89, 65, 12, 72]"
18126,68,8.44705525140011,"[68, 89, 77, 93, 78, 90, 66, 84, 96, 99]"
14630,53,1.4999861973861217,"[53, 32, 2, 54, 46, 14, 26, 49, 61, 98]"
15440,29,2.9691314048972837,"[29, 81, 89, 83, 100, 40, 3, 98, 2, 68]"
6253,14,5.084546960691667,"[14, 66, 55, 51, 70, 10, 98, 38, 25, 17]"
10695,65,1.1381882840455386,"[65, 8, 83, 75, 76, 36, 98, 81, 72, 89]"
5392,60,4.334328796992179,"[60, 29, 50, 38, 36, 65, 48, 53, 14, 61]"
10615,55,7.559801275526508,"[55, 81, 24, 91, 35, 32, 29, 18, 72, 46]"
18255,19,3.2837798834364422,"[19, 88, 72, 94, 62, 11, 63, 54, 48, 49]"
8691,81,6.402558074470284,"[81, 89, 31, 91, 72, 83, 93, 88, 49, 96]"
4193,50,6.446804949500612,"[50, 89, 62, 14, 72, 81, 76, 83, 80, 78]"
18598,89,3.3803458175963734,"[89, 94, 86, 10, 60, 57, 96, 95, 44, 91]"
2965,36,2.44344918935666,"[36, 1, 56, 81, 32, 91, 89, 83, 65, 69]"
6350,50,3.2534836004357337,"[50, 91, 35, 62, 32, 76, 54, 26, 83, 25]"
20027,53,5.554463704631454,"[53, 81, 72, 76, 96, 83, 97, 93, 89, 94]"
20837,89,5.434505818234258,"[89, 97, 54, 93, 47, 72, 96, 88, 76, 66]"
2075,76,3.1838842555548723,"[76, 88, 70, 62, 68, 71, 30, 34, 9, 67]"
9282,21,4.556757447166156,"[21, 42, 53, 14, 34, 36, 32, 11, 76, 1]"
10277,7,4.348286399355345,"[7, 31, 89, 93, 49, 3, 95, 72, 45, 87]"
20631,68,6.424619321137369,"[68, 9, 65, 28, 42, 93, 35, 50, 94, 38]"
638,3,4.88583050355771,"[3, 89, 49, 11, 61, 27, 88, 78, 93, 77]"
17462,89,6.822836340800042,"[89, 93, 48, 83, 21, 35, 47, 42, 56, 79]"
17351,38,4.14285024101403,"[38, 86, 95, 96, 44, 88, 89, 91, 50, 93]"
19256,27,1.9647239710265,"[27, 53, 89, 72, 81, 98, 93, 76, 83, 22]"
21758,62,7.323510212708538,"[62, 49, 36, 55, 21, 86, 42, 3, 84, 90]"
20088,50,2.7524816081242443,"[50, 29, 14, 49, 12, 34, 54, 46, 27, 62]"
2576,34,7.626160987692894,"[34, 59, 4, 22, 52, 76, 85, 57, 1, 87]"
2401,35,6.127484849461719,"[35, 56, 38, 46, 22, 27, 14, 65, 55, 39]"
23688,34,6.761197274992938,"[34, 38, 12, 6, 26, 25, 45, 80, 73, 9]"
18514,50,3.968785500914155,"[50, 89, 93, 66, 69, 72, 56, 96, 88, 42]"
11785,50,5.649601307148863,"[50, 29, 27, 54, 61, 11, 83, 52, 23, 63]"
16812,29,4.473489194038522,"[29, 50, 35, 69, 72, 81, 26, 65, 14, 36]"
13529,65,3.2350533040591163,"[65, 27, 73, 22, 6, 83, 77, 39, 26, 81]"
23399,22,3.232021300415579,"[22, 64, 100, 25, 98, 57, 40, 31, 97, 36]"
20519,27,6.646407811033755,"[27, 66, 35, 93, 6, 61, 89, 76, 54, 31]"
7306,29,5.802107657759377,"[29, 50, 53, 69, 54, 7, 72, 89, 14, 78]"
8216,23,7.351804674679584,"[23, 78, 36, 47, 6, 59, 63, 84, 54, 50]"
9607,72,5.685564399491201,"[72, 68, 83, 11, 77, 98, 12, 100, 42, 82]"
15465,62,5.4750904334076855,"[62, 66, 96, 65, 26, 6, 87, 73, 63, 23]"
20565,34,7.3927997806933,"[34, 31, 12, 35, 72, 53, 42, 56, 29, 26]"
6882,62,4.450038680763139,"[62, 28, 19, 89, 36, 32, 63, 49, 93, 84]"
15082,50,2.6023226855063224,"[50, 35, 89, 49, 36, 91, 93, 83, 97, 72]"
17023,27,8.348435508348679,"[27, 85, 93, 81, 26, 78, 90, 72, 36, 89]"
8367,50,0.33598012199679894,"[50, 53, 21, 72, 49, 69, 76, 81, 89, 78]"
22767,98,7.500509335999695,"[98, 83, 81, 100, 25, 72, 22, 2, 29, 76]"
17696,69,3.4297399824235297,"[69, 89, 66, 62, 100, 93, 65, 6, 64, 22]"
16680,68,5.6891058372014305,"[68, 84, 82, 20, 61, 66, 43, 42, 75, 53]"
6377,50,5.016363051725904,"[50, 98, 85, 54, 32, 25, 75, 88, 92, 2]"
14364,56,6.329026775064628,"[56, 29, 50, 38, 54, 39, 32, 93, 83, 89]"
11585,29,7.436845390760855,"[29, 83, 100, 98, 81, 31, 52, 12, 25, 76]"
19395,72,8.291104731541068,"[72, 21, 40, 93, 98, 47, 32, 69, 28, 94]"
8534,85,3.5311611858106677,"[85, 11, 50, 53, 30, 38, 23, 69, 45, 82]"
19318,53,2.3542143962424698,"[53, 14, 98, 83, 72, 87, 81, 89, 76, 31]"
20701,80,6.959189809680902,"[80, 28, 72, 73, 6, 77, 69, 34, 93, 89]"
2596,36,2.439410818392965,"[36, 35, 56, 14, 89, 81, 87, 72, 91, 83]"
7708,10,2.8144629015491422,"[10, 91, 86, 44, 94, 36, 88, 81, 1, 65]"
6733,91,2.073109150560591,"[91, 86, 94, 31, 89, 54, 81, 88, 11, 50]"
15265,36,4.958076149619123,"[36, 66, 91, 19, 88, 46, 77, 94, 34, 7]"
15301,93,5.408739788782886,"[93, 35, 32, 89, 62, 36, 53, 72, 83, 54]"
15528,89,5.886593027644269,"[89, 27, 93, 12, 72, 28, 76, 80, 88, 78]"
20593,29,5.4354364438086,"[29, 83, 78, 72, 3, 93, 98, 95, 12, 89]"
9758,23,6.245122643260704,"[23, 34, 95, 93, 88, 69, 12, 92, 18, 11]"
4328,50,4.936246161292662,"[50, 53, 76, 46, 88, 81, 38, 96, 91, 94]"
964,36,4.782599336414171,"[36, 53, 35, 54, 93, 65, 89, 72, 42, 83]"
24969,11,7.25797161623208,"[11, 12, 22, 34, 51, 39, 100, 55, 85, 60]"
8971,53,4.5846013743772165,"[53, 54, 31, 42, 68, 22, 11, 76, 38, 52]"
17476,29,4.333155000188754,"[29, 50, 81, 55, 91, 89, 88, 87, 72, 12]"
23577,72,2.89727317540986,"[72, 89, 27, 54, 81, 83, 1, 95, 93, 91]"
8676,100,4.846220065507732,"[100, 22, 89, 11, 42, 5, 72, 83, 41, 85]"
23068,50,4.234274056543572,"[50, 83, 27, 42, 81, 14, 31, 34, 89, 72]"
14010,83,3.4010208613653736,"[83, 56, 36, 89, 98, 72, 45, 93, 48, 81]"
7846,29,5.8766426244857275,"[29, 42, 54, 65, 69, 72, 89, 62, 12, 39]"
18488,89,6.09249886122279,"[89, 93, 88, 96, 47, 72, 29, 97, 81, 95]"
6944,80,6.448535457047059,"[80, 78, 73, 31, 61, 77, 89, 83, 66, 68]"
23796,94,1.903272975989337,"[94, 91, 1, 64, 89, 97, 88, 40, 83, 95]"
2135,84,2.726477026054608,"[84, 63, 75, 7, 36, 39, 26, 61, 44, 40]"
16870,81,7.508760484205295,"[81, 50, 80, 100, 66, 77, 69, 32, 55, 21]"
8221,47,9.820387598194976,"[47, 89, 63, 88, 96, 70, 77, 72, 80, 82]"
8711,72,2.2585288120805536,"[72, 83, 76, 98, 89, 80, 100, 93, 78, 68]"
10471,89,5.323890260485222,"[89, 68, 47, 93, 97, 28, 88, 96, 72, 35]"
13797,50,5.619868037936047,"[50, 80, 72, 78, 62, 73, 79, 81, 77, 92]"
23388,22,2.9141935477434306,"[22, 50, 38, 9, 67, 75, 56, 53, 19, 90]"
18001,48,7.006470406997423,"[48, 61, 100, 85, 6, 14, 89, 68, 11, 73]"
10870,89,5.85901012489103,"[89, 94, 38, 60, 90, 88, 32, 84, 93, 97]"
7270,11,3.8291524083240662,"[11, 1, 3, 83, 72, 64, 41, 2, 76, 89]"
19475,21,6.1557666213206845,"[21, 29, 42, 22, 100, 98, 72, 65, 81, 49]"
9041,82,4.084356312675162,"[82, 60, 41, 77, 52, 93, 70, 40, 68, 59]"
3795,5,4.405583114660397,"[5, 50, 36, 100, 21, 65, 98, 83, 72, 66]"
11325,80,3.270453391628813,"[80, 73, 52, 6, 78, 72, 76, 50, 83, 85]"
22210,65,6.172996198809093,"[65, 42, 29, 31, 39, 35, 80, 83, 36, 72]"
24253,8,-1.4510897647163357,"[8, 81, 89, 88, 98, 100, 1, 55, 69, 91]"
21441,50,4.293526196011333,"[50, 29, 89, 1, 69, 49, 10, 53, 2, 88]"
20268,69,4.226621144667389,"[69, 65, 2, 54, 46, 66, 81, 72, 12, 64]"
17962,95,8.101412948824764,"[95, 77, 27, 47, 66, 94, 48, 84, 97, 6]"
14124,89,5.4478290459520275,"[89, 94, 93, 88, 96, 48, 1, 47, 95, 86]"
6450,91,0.840994601380785,"[91, 89, 36, 94, 53, 86, 17, 96, 10, 72]"
19866,39,5.360842738911489,"[39, 42, 26, 72, 29, 93, 70, 62, 65, 85]"
5414,98,5.13473485842105,"[98, 72, 31, 26, 76, 39, 32, 73, 25, 36]"
3390,86,-3.7209297259026766,"[86, 94, 91, 89, 83, 44, 76, 95, 96, 93]"
15221,100,3.261512358181233,"[100, 42, 91, 54, 26, 40, 70, 68, 35, 97]"
7864,27,2.968010356984691,"[27, 69, 35, 36, 72, 62, 89, 83, 31, 56]"
11211,83,7.565803716850786,"[83, 98, 52, 72, 100, 2, 81, 69, 6, 89]"
19954,81,1.1321694698484088,"[81, 36, 53, 96, 35, 62, 56, 68, 7, 2]"
5239,89,4.337317800114628,"[89, 87, 88, 94, 72, 93, 91, 81, 83, 95]"
16457,27,3.4961554098135874,"[27, 83, 72, 29, 21, 69, 61, 89, 26, 70]"
20087,91,4.103785396597676,"[91, 93, 94, 66, 72, 28, 29, 96, 76, 97]"
15220,19,6.079804818052007,"[19, 21, 6, 54, 42, 69, 89, 80, 45, 14]"
23189,50,6.475858830292889,"[50, 49, 68, 62, 89, 65, 100, 70, 11, 97]"
7129,32,3.742048594879889,"[32, 89, 83, 65, 100, 35, 81, 62, 27, 11]"
22301,21,4.784807238151229,"[21, 29, 36, 35, 89, 62, 61, 83, 100, 72]"
386,21,0.6844169967308676,"[21, 3, 22, 40, 72, 89, 81, 97, 91, 65]"
14956,62,1.6671835514627817,"[62, 68, 89, 76, 72, 83, 81, 91, 93, 21]"
22671,54,4.530383690761728,"[54, 49, 91, 93, 76, 94, 63, 84, 43, 87]"
11287,89,2.2136586437766352,"[89, 54, 49, 86, 63, 82, 94, 90, 77, 76]"
10484,21,7.537266456338201,"[21, 27, 80, 65, 22, 73, 25, 90, 47, 71]"
23670,22,0.43184501985364737,"[22, 35, 10, 53, 88, 45, 1, 60, 2, 96]"
10298,15,1.8742247256965112,"[15, 81, 7, 13, 82, 26, 45, 78, 12, 6]"
5163,11,0.5099735019477719,"[11, 62, 5, 9, 38, 67, 8, 43, 78, 72]"
1692,21,7.177821136066979,"[21, 87, 69, 14, 56, 66, 65, 70, 22, 60]"
22395,48,6.236405254275487,"[48, 66, 47, 39, 72, 28, 54, 32, 76, 45]"
15591,36,2.7396969638119115,"[36, 27, 81, 53, 60, 8, 66, 89, 5, 18]"
10884,100,5.215842590223208,"[100, 72, 51, 73, 81, 97, 14, 80, 89, 98]"
23747,89,1.701237349286584,"[89, 81, 72, 62, 88, 56, 93, 96, 76, 91]"
18987,89,2.422852599637783,"[89, 91, 36, 93, 94, 86, 66, 96, 29, 78]"
2804,29,4.565147926494452,"[29, 50, 72, 61, 92, 39, 46, 45, 34, 95]"
2930,83,6.749284446900791,"[83, 98, 66, 35, 32, 81, 72, 73, 70, 51]"
15347,94,2.232275032131974,"[94, 1, 96, 68, 70, 3, 43, 32, 84, 25]"
1009,35,3.167769015327071,"[35, 68, 89, 93, 96, 54, 95, 91, 1, 72]"
22853,11,2.2197222880237417,"[11, 1, 28, 32, 93, 30, 69, 60, 21, 53]"
4523,62,5.261710346114444,"[62, 49, 69, 29, 48, 27, 1, 42, 23, 19]"
5936,89,-0.6008044825012835,"[89, 76, 87, 72, 94, 78, 93, 86, 92, 96]"
14362,10,-0.04398002067555207,"[10, 8, 13, 48, 15, 54, 32, 9, 64, 67]"
11432,1,4.7572036226021615,"[1, 89, 95, 93, 88, 97, 60, 91, 92, 57]"
3906,65,4.773242698158272,"[65, 89, 49, 83, 34, 5, 48, 92, 25, 82]"
8674,100,8.501362675495143,"[100, 3, 81, 40, 83, 53, 72, 22, 73, 69]"
4115,85,10.0,"[85, 73, 50, 1, 12, 93, 24, 56, 97, 68]"
619,97,5.863332399193878,"[97, 89, 41, 93, 50, 88, 1, 22, 92, 46]"
423,31,6.261056140938996,"[31, 11, 65, 35, 66, 56, 1, 62, 72, 83]"
952,89,3.9318858818376676,"[89, 72, 83, 93, 81, 98, 87, 62, 66, 80]"
21350,21,4.988132412625614,"[21, 1, 38, 62, 14, 42, 48, 64, 51, 76]"
23549,29,2.0453307530736615,"[29, 89, 19, 28, 66, 56, 93, 47, 83, 96]"
19603,76,-0.17259270692429485,"[76, 5, 72, 83, 89, 91, 78, 80, 88, 73]"
18339,80,5.042149996713808,"[80, 73, 72, 66, 76, 93, 78, 68, 6, 92]"
4026,94,7.3711638886628625,"[94, 86, 67, 90, 77, 99, 96, 91, 55, 89]"
16006,94,2.5808758933527676,"[94, 86, 55, 5, 91, 64, 32, 88, 10, 87]"
6442,56,6.577199249768054,"[56, 69, 27, 54, 28, 14, 42, 45, 52, 3]"
15596,29,3.843994959513346,"[29, 54, 89, 66, 93, 81, 88, 72, 1, 21]"
20531,50,8.649310592935624,"[50, 31, 66, 32, 54, 100, 83, 22, 98, 70]"
15939,5,-2.9604637724366594,"[5, 35, 89, 18, 72, 76, 10, 78, 81, 87]"
22420,73,6.459745606016382,"[73, 72, 93, 90, 82, 94, 69, 21, 45, 71]"
19385,38,1.5057294140450659,"[38, 44, 18, 65, 95, 62, 81, 24, 72, 97]"
16367,36,5.169354117533779,"[36, 55, 66, 1, 68, 34, 40, 2, 81, 67]"
15852,86,7.0562463263282575,"[86, 97, 38, 87, 24, 89, 15, 81, 82, 90]"
17189,54,1.380495200865143,"[54, 65, 1, 27, 48, 61, 9, 31, 97, 90]"
11390,69,7.820181007282665,"[69, 89, 49, 22, 93, 68, 72, 36, 100, 81]"
14004,53,4.453993515492667,"[53, 54, 49, 68, 83, 46, 26, 18, 11, 34]"
7978,48,5.4327971565163375,"[48, 78, 19, 72, 91, 35, 3, 53, 74, 60]"
23868,68,7.217418234397369,"[68, 36, 27, 35, 50, 77, 73, 79, 95, 34]"
13206,5,1.8950398867183895,"[5, 31, 27, 13, 64, 40, 62, 49, 17, 65]"
11133,29,1.42642442182379,"[29, 32, 19, 89, 93, 88, 64, 68, 95, 86]"
14848,62,4.619090851802195,"[62, 53, 21, 28, 89, 47, 65, 81, 83, 72]"
11639,29,3.339418552097102,"[29, 36, 31, 69, 62, 49, 55, 72, 8, 56]"
8451,83,3.7266827941487883,"[83, 50, 89, 81, 27, 78, 32, 72, 100, 20]"
1869,89,2.963894912632855,"[89, 62, 6, 72, 66, 78, 76, 53, 31, 39]"
3729,32,2.696358973883844,"[32, 53, 72, 89, 93, 87, 96, 83, 97, 88]"
3506,66,7.057422631870395,"[66, 50, 93, 89, 96, 72, 12, 63, 6, 97]"
4433,3,3.322278621277114,"[3, 48, 32, 35, 49, 46, 66, 14, 26, 94]"
22975,89,2.0554110810743946,"[89, 35, 81, 72, 88, 31, 1, 54, 87, 91]"
17776,89,6.300912859916324,"[89, 93, 72, 32, 78, 66, 95, 83, 48, 97]"
17976,7,0.09122138599133489,"[7, 15, 31, 27, 81, 72, 76, 98, 54, 83]"
11658,3,1.9789586426067352,"[3, 1, 50, 78, 100, 73, 35, 15, 80, 45]"
20619,51,5.985802147018499,"[51, 100, 85, 39, 40, 81, 80, 73, 10, 64]"
24457,36,1.768635680458645,"[36, 72, 80, 78, 89, 35, 83, 81, 76, 100]"
10273,3,2.2162812825054377,"[3, 31, 1, 62, 21, 98, 76, 14, 6, 19]"
17735,70,8.112456529090714,"[70, 25, 81, 100, 26, 10, 85, 14, 27, 72]"
13635,81,4.645265695765168,"[81, 68, 31, 46, 5, 92, 34, 48, 7, 45]"
16797,50,3.5458584685411854,"[50, 93, 89, 49, 90, 87, 68, 53, 27, 80]"
7261,53,5.026655838275769,"[53, 54, 14, 22, 34, 72, 81, 76, 89, 83]"
18071,54,6.407586072756098,"[54, 48, 53, 69, 31, 46, 21, 28, 63, 38]"
15021,80,4.501992397958671,"[80, 77, 27, 69, 88, 12, 45, 47, 46, 39]"
15092,81,0.44332483102066644,"[81, 72, 89, 83, 76, 78, 69, 100, 93, 87]"
582,73,7.024102475720498,"[73, 80, 70, 78, 85, 51, 83, 77, 72, 11]"
5681,38,2.724907431438278,"[38, 63, 89, 32, 94, 96, 61, 88, 91, 86]"
19281,68,7.447438877746866,"[68, 54, 93, 84, 78, 91, 97, 96, 88, 69]"
9750,35,7.926912413048775,"[35, 53, 22, 11, 85, 80, 49, 73, 72, 14]"
20693,68,6.411489265608791,"[68, 89, 93, 35, 96, 63, 88, 54, 94, 92]"
1612,89,0.2786024897628404,"[89, 72, 76, 98, 83, 91, 93, 87, 92, 95]"
456,83,6.416021533826315,"[83, 98, 72, 29, 80, 32, 49, 76, 78, 39]"
23206,3,3.596002350436502,"[3, 89, 72, 83, 84, 78, 64, 97, 88, 90]"
16781,44,2.5088682274436995,"[44, 1, 60, 38, 64, 18, 15, 50, 66, 41]"
4019,50,7.253624118467773,"[50, 89, 81, 100, 83, 85, 68, 88, 14, 93]"
8973,89,3.5382769835915364,"[89, 63, 96, 93, 60, 48, 97, 88, 94, 47]"
27,62,3.392481888889178,"[62, 48, 89, 1, 28, 83, 3, 14, 72, 81]"
3904,80,0.6130207090042298,"[80, 73, 39, 51, 75, 100, 83, 29, 40, 32]"
14100,29,3.8887801225537686,"[29, 83, 36, 32, 69, 72, 66, 76, 81, 89]"
15266,86,-1.407929665447538,"[86, 94, 5, 44, 95, 91, 35, 87, 29, 88]"
14070,55,2.711105606848614,"[55, 67, 62, 68, 42, 35, 29, 14, 36, 47]"
7693,50,0.6446644731343301,"[50, 36, 35, 83, 5, 72, 81, 76, 98, 89]"
